Action(SiteID=US|Country=US|Currency=USD|Version=585|CC=ISO-8859-1),ItemID,Title,SiteID,Currency,StartPrice,BuyItNowPrice,Quantity,Relationship,RelationshipDetails,CustomLabel
,,,,,219.00,,1,Variation,"Size=40 | Color=Black",AGS-PWP-BKBK-40
Revise,311640117109,"AGV Sport Thermal Pants - Black",eBayMotors,USD,,,0,,"Size=Small;Medium;X-Small;XX-Large;Large;X-Large | Color=Black",
,,,,,49.00,,5,Variation,"Size=Large | Color=Black",AGT-TPT-BKBK-5L
,,,,,49.00,,0,Variation,"Size=X-Large | Color=Black",AGT-TPT-BKBK-6XL
,,,,,49.00,,0,Variation,"Size=Small | Color=Black",AGT-TPT-BKBK-3S
,,,,,49.00,,0,Variation,"Size=Medium | Color=Black",AGT-TPT-BKBK-4M
,,,,,49.00,,5,Variation,"Size=X-Small | Color=Black",AGT-TPT-BKBK-2XS
,,,,,49.00,,4,Variation,"Size=XX-Large | Color=Black",AGT-TPT-BKBK-7XXL
Revise,311640117171,"AGV Sport Willow Leather Pant - Solid Black",eBayMotors,USD,,,0,,"Color=Black | Size=32;30;34;38;40;36",
,,,,,219.00,,6,Variation,"Size=32 | Color=Black",AGS-PWL-BKBK-32
,,,,,219.00,,6,Variation,"Size=30 | Color=Black",AGS-PWL-BKBK-30
,,,,,219.00,,6,Variation,"Size=34 | Color=Black",AGS-PWL-BKBK-34
,,,,,219.00,,6,Variation,"Size=38 | Color=Black",AGS-PWL-BKBK-38
,,,,,219.00,,6,Variation,"Size=40 | Color=Black",AGS-PWL-BKBK-40
,,,,,219.00,,6,Variation,"Size=36 | Color=Black",AGS-PWL-BKBK-36
Revise,142032135375,"AGV Sport Xena Ladies Non-Vented Textile Jacket - Black / Flo Yellow",eBayMotors,USD,,,0,,"Color=Black / Hi-Vis | Size=X-Small;Small;Medium;Large;X-Large",
,,,,,129.00,,2,Variation,"Size=X-Small | Color=Black / Hi-Vis",AGS-LXNT-BKHV-2XS
,,,,,129.00,,3,Variation,"Size=Small | Color=Black / Hi-Vis",AGS-LXNT-BKHV-3S
,,,,,129.00,,6,Variation,"Size=Medium | Color=Black / Hi-Vis",AGS-LXNT-BKHV-4M
,,,,,129.00,,6,Variation,"Size=Large | Color=Black / Hi-Vis",AGS-LXNT-BKHV-5L
,,,,,129.00,,5,Variation,"Size=X-Large | Color=Black / Hi-Vis",AGS-LXNT-BKHV-6XL
Revise,311640117230,"AGV Sport Xena Ladies Non-Vented Textile Jacket - Black / Purple",eBayMotors,USD,,,0,,"Color=Black / Purple | Size=X-Small;Medium;Small;X-Large;Large",
,,,,,129.00,,4,Variation,"Size=Large | Color=Black / Purple",AGS-LXNT-BKPR-5L
,,,,,129.00,,6,Variation,"Size=Medium | Color=Black / Purple",AGS-LXNT-BKPR-4M
,,,,,129.00,,6,Variation,"Size=Small | Color=Black / Purple",AGS-LXNT-BKPR-3S
,,,,,129.00,,6,Variation,"Size=X-Small | Color=Black / Purple",AGS-LXNT-BKPR-2XS
,,,,,129.00,,6,Variation,"Size=X-Large | Color=Black / Purple",AGS-LXNT-BKPR-6XL
Revise,311155985776,"Alpinestars Road Racing Mid-Calf Socks ALL SIZES",eBayMotors,USD,,,0,,"Size=Small / Medium;Large / X-Large",
,,,,,19.95,,50,Variation,"Size=Small / Medium",3431-0091
,,,,,19.95,,25,Variation,"Size=Large / X-Large",3431-0092
Revise,142034374142,"AGV Sport Xena Ladies Textile Jacket, Non-Vented - White / Black",eBayMotors,USD,,,0,,"Size=Small;X-Small;Medium;Large;X-Large | Color=White / Black",
,,,,,129.00,,6,Variation,"Size=Small | Color=White / Black",AGS-LXNT-WHBK-3S
,,,,,129.00,,6,Variation,"Size=X-Small | Color=White / Black",AGS-LXNT-WHBK-2XS
,,,,,129.00,,6,Variation,"Size=Medium | Color=White / Black",AGS-LXNT-WHBK-4M
,,,,,129.00,,1,Variation,"Size=Large | Color=White / Black",AGS-LXNT-WHBK-5L
,,,,,129.00,,6,Variation,"Size=X-Large | Color=White / Black",AGS-LXNT-WHBK-6XL
Revise,361612582512,"AGV Sport Xena Ladies Textile Jacket, Vented - White / Black",eBayMotors,USD,,,0,,"Size=Medium;X-Small;Small;Large;X-Large | Color=White / Black",
,,,,,119.00,,6,Variation,"Size=Medium | Color=White / Black",AGS-LXT-WHBK-4M
,,,,,119.00,,5,Variation,"Size=X-Small | Color=White / Black",AGS-LXT-WHBK-2XS
,,,,,119.00,,6,Variation,"Size=Small | Color=White / Black",AGS-LXT-WHBK-3S
,,,,,119.00,,6,Variation,"Size=Large | Color=White / Black",AGS-LXT-WHBK-5L
,,,,,119.00,,2,Variation,"Size=X-Large | Color=White / Black",AGS-LXT-WHBK-6XL
Revise,142420928601,"Sidi Mugello Socks - Black",eBayMotors,USD,,,0,,"Color=Black | Size=Small / Medium;Large / X-Large",
,,,,,25.00,,0,Variation,"Color=Black | Size=Small / Medium",SIT-ZMS-BK-3S
,,,,,25.00,,8,Variation,"Color=Black | Size=Large / X-Large",SIT-ZMS-BK-5L
Revise,142420930568,"Sidi X-Treme Boots - Black / Flo Orange",eBayMotors,USD,,,0,,"Color=Black / Flo Orange | Size=US 11 / EUR 45;US 9.5 / EUR 43;US 11.5 / EUR 46;US 10 / EUR 44;US 13 / EUR 48;US 12.5 / EUR 47;US 8.5 / EUR 42",
,,,,,345.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black / Flo Orange",SID-XTR-BKFO-45
,,,,,345.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black / Flo Orange",SID-XTR-BKFO-43
,,,,,345.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Black / Flo Orange",SID-XTR-BKFO-46
,,,,,345.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black / Flo Orange",SID-XTR-BKFO-44
,,,,,345.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black / Flo Orange",SID-XTR-BKFO-48
,,,,,345.00,,0,Variation,"Size=US 12.5 / EUR 47 | Color=Black / Flo Orange",SID-XTR-BKFO-47
,,,,,345.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Black / Flo Orange",SID-XTR-BKFO-42
Revise,311900245815,"Sidi Finest Tee - Green - Medium",eBayMotors,USD,,,0,,"Color=Green | Size=Medium;Small;Large;X-Large",
,,,,,24.00,,6,Variation,"Color=Green | Size=Medium",SIT-ZTF-GN-4M
,,,,,24.00,,6,Variation,"Color=Green | Size=Small",SIT-ZTF-GN-3S
,,,,,24.00,,6,Variation,"Color=Green | Size=Large",SIT-ZTF-GN-5L
,,,,,24.00,,6,Variation,"Color=Green | Size=X-Large",SIT-ZTF-GN-6XL
Revise,362015132232,"Sidi Crossfire 2 SR Boots - Flo Yellow / White / Blue",eBayMotors,USD,,,0,,"Color=Flo Yellow / White / Blue | Size=US 8.5 / EUR 42;US 9.5 / EUR 43;US 10 / EUR 44;US 11.5 / EUR 46;US 11 / EUR 45;US 7.5 / EUR 41;US 13 / EUR 48;US 12.5 / EUR 47",
,,,,,545.00,,5,Variation,"Size=US 7.5 / EUR 41 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-41
,,,,,545.00,,2,Variation,"Size=US 13 / EUR 48 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-48
,,,,,545.00,,4,Variation,"Size=US 12.5 / EUR 47 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-47
,,,,,545.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-42
,,,,,545.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-43
,,,,,545.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-44
,,,,,545.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-46
,,,,,545.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Flo Yellow / White / Blue",SID-C2S-FYWB-45
Revise,362015132235,"Sidi Doha Boots - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 5.5 / EUR 38;US 6 / EUR 39;US 7 / EUR 40;US 8.5 / EUR 42;US 10 / EUR 44;US 9.5 / EUR 43;US 7.5 / EUR 41;US 12.5 / EUR 47;US 13 / EUR 48;US 11.5 / EUR 46;US 11 / EUR 45",
,,,,,145.00,,6,Variation,"Size=US 6 / EUR 39 | Color=Black",032-04-0207
,,,,,145.00,,6,Variation,"Size=US 7 / EUR 40 | Color=Black",032-05-0207
,,,,,145.00,,0,Variation,"Size=US 8.5 / EUR 42 | Color=Black",032-07-0207
,,,,,145.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black",032-10-0207
,,,,,145.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",032-08-0207
,,,,,145.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",032-06-0207
,,,,,145.00,,5,Variation,"Size=US 12.5 / EUR 47 | Color=Black",032-14-0207
,,,,,145.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",032-15-0207
,,,,,145.00,,3,Variation,"Size=US 11.5 / EUR 46 | Color=Black",032-13-0207
,,,,,145.00,,7,Variation,"Size=US 11 / EUR 45 | Color=Black",032-12-0207
,,,,,145.00,,6,Variation,"Size=US 5.5 / EUR 38 | Color=Black",032-03-0207
Revise,362015132234,"Sidi Kompression Socks - Black",eBayMotors,USD,,,0,,"Size (multiple)=36-37;40-41;44-45;42-43;46-47;38-39 | Color=Black",
,,,,,35.00,,6,Variation,"Color=Black | Size (multiple)=38-39",SIT-ZKS-BK-38
,,,,,35.00,,6,Variation,"Color=Black | Size (multiple)=36-37",SIT-ZKS-BK-36
,,,,,35.00,,6,Variation,"Color=Black | Size (multiple)=40-41",SIT-ZKS-BK-40
,,,,,35.00,,6,Variation,"Color=Black | Size (multiple)=44-45",SIT-ZKS-BK-44
,,,,,35.00,,6,Variation,"Color=Black | Size (multiple)=42-43",SIT-ZKS-BK-42
,,,,,35.00,,0,Variation,"Color=Black | Size (multiple)=46-47",SIT-ZKS-BK-46
Revise,362015132236,"Sidi X-Treme Boots - Black / Flo Yellow",eBayMotors,USD,,,0,,"Size=US 8.5 / EUR 42;US 11.5 / EUR 46;US 10 / EUR 44;US 9.5 / EUR 43;US 12.5 / EUR 47;US 13 / EUR 48;US 11 / EUR 45 | Color=Black / Flo Yellow",
,,,,,345.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Black / Flo Yellow",SID-XTR-BKFY-47
,,,,,345.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black / Flo Yellow",SID-XTR-BKFY-48
,,,,,345.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black / Flo Yellow",SID-XTR-BKFY-45
,,,,,345.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Black / Flo Yellow",SID-XTR-BKFY-42
,,,,,345.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Black / Flo Yellow",SID-XTR-BKFY-46
,,,,,345.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black / Flo Yellow",SID-XTR-BKFY-44
,,,,,345.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black / Flo Yellow",SID-XTR-BKFY-43
Revise,362015132239,"Sidi Vortice Replaceable Sole (Pair) - Black",eBayMotors,USD,,,0,,"Size (multiple)=41-43;39-40;47-48;44-46 | Color=Black",
,,,,,34.00,,1,Variation,"Size (multiple)=41-43 | Color=Black",206911
,,,,,34.00,,5,Variation,"Size (multiple)=39-40 | Color=Black",206910
,,,,,34.00,,0,Variation,"Size (multiple)=47-48 | Color=Black",206913
,,,,,34.00,,1,Variation,"Size (multiple)=44-46 | Color=Black",206912
Revise,311900245845,"Sidi Cobra Boots - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 11 / EUR 45;US 7.5 / EUR 41;US 10 / EUR 44;US 11.5 / EUR 46;US 13 / EUR 48;US 12.5 / EUR 47;US 9.5 / EUR 43;US 8.5 / EUR 42",
,,,,,250.00,,7,Variation,"Size=US 11 / EUR 45 | Color=Black",SIS-COB-BKBK-45
,,,,,250.00,,0,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SIS-COB-BKBK-41
,,,,,250.00,,7,Variation,"Size=US 10 / EUR 44 | Color=Black",SIS-COB-BKBK-44
,,,,,250.00,,7,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SIS-COB-BKBK-46
,,,,,250.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",SIS-COB-BKBK-48
,,,,,250.00,,0,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SIS-COB-BKBK-47
,,,,,250.00,,5,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SIS-COB-BKBK-43
,,,,,250.00,,4,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SIS-COB-BKBK-42
Revise,311900245846,"Sidi Black Rain Boots - Black",eBayMotors,USD,,,0,,"Size=US 7.5 / EUR 41;US 7 / EUR 40;US 8.5 / EUR 42;US 9.5 / EUR 43;US 10 / EUR 44;US 11 / EUR 45;US 11.5 / EUR 46;US 12.5 / EUR 47;US 13 / EUR 48;US 14 / EUR 49;US 15 / EUR 50 | Color=Black",
,,,,,195.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SIT-BKR-BKBK-42
,,,,,195.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SIT-BKR-BKBK-43
,,,,,195.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black",SIT-BKR-BKBK-44
,,,,,195.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black",SIT-BKR-BKBK-45
,,,,,195.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SIT-BKR-BKBK-46
,,,,,195.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SIT-BKR-BKBK-47
,,,,,195.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",SIT-BKR-BKBK-48
,,,,,215.00,,6,Variation,"Size=US 14 / EUR 49 | Color=Black",SIT-BKR-BKBK-49
,,,,,215.00,,6,Variation,"Size=US 15 / EUR 50 | Color=Black",SIT-BKR-BKBK-50
,,,,,195.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SIT-BKR-BKBK-41
,,,,,195.00,,6,Variation,"Size=US 7 / EUR 40 | Color=Black",SIT-BKR-BKBK-40
Revise,311900245849,"Sidi Vortice Air Boots - White / Black",eBayMotors,USD,,,0,,"Size=US 8.5 / EUR 42;US 10 / EUR 44;US 9.5 / EUR 43;US 11 / EUR 45;US 11.5 / EUR 46;US 12.5 / EUR 47 | Color=White / Black",
,,,,,495.00,,0,Variation,"Size=US 8.5 / EUR 42 | Color=White / Black",SIS-VOA-WHBK-42
,,,,,495.00,,6,Variation,"Size=US 10 / EUR 44 | Color=White / Black",SIS-VOA-WHBK-44
,,,,,495.00,,1,Variation,"Size=US 9.5 / EUR 43 | Color=White / Black",SIS-VOA-WHBK-43
,,,,,495.00,,5,Variation,"Size=US 11 / EUR 45 | Color=White / Black",SIS-VOA-WHBK-45
,,,,,495.00,,0,Variation,"Size=US 11.5 / EUR 46 | Color=White / Black",SIS-VOA-WHBK-46
,,,,,495.00,,0,Variation,"Size=US 12.5 / EUR 47 | Color=White / Black",SIS-VOA-WHBK-47
Revise,142420930595,"Sidi Agueda Boots - Black",eBayMotors,USD,,,0,,"Size=US 7 / EUR 40;US 9.5 / EUR 43;US 8.5 / EUR 42;US 10 / EUR 44;US 7.5 / EUR 41;US 11 / EUR 45;US 12.5 / EUR 47;US 13 / EUR 48;US 14 / EUR 49;US 11.5 / EUR 46;US 15 / EUR 50 | Color=Black",
,,,,,250.00,,2,Variation,"Size=US 7 / EUR 40 | Color=Black",SID-AGU-BKBK-40
,,,,,250.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SID-AGU-BKBK-43
,,,,,250.00,,2,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SID-AGU-BKBK-42
,,,,,250.00,,3,Variation,"Size=US 10 / EUR 44 | Color=Black",SID-AGU-BKBK-44
,,,,,250.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SID-AGU-BKBK-41
,,,,,250.00,,0,Variation,"Size=US 11 / EUR 45 | Color=Black",SID-AGU-BKBK-45
,,,,,250.00,,1,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SID-AGU-BKBK-47
,,,,,250.00,,0,Variation,"Size=US 13 / EUR 48 | Color=Black",SID-AGU-BKBK-48
,,,,,250.00,,2,Variation,"Size=US 14 / EUR 49 | Color=Black",SID-AGU-BKBK-49
,,,,,250.00,,0,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SID-AGU-BKBK-46
,,,,,250.00,,5,Variation,"Size=US 15 / EUR 50 | Color=Black",SID-AGU-BKBK-50
Revise,142420930596,"Sidi Arched Insoles",eBayMotors,USD,,,0,,Size=37;39;41;40;38;44;42;45;47;48;46;49;50;43,
,,,,,15.00,,2,Variation,Size=37,SIT-ZIS-WH-37
,,,,,15.00,,2,Variation,Size=39,SIT-ZIS-WH-39
,,,,,15.00,,2,Variation,Size=41,SIT-ZIS-WH-41
,,,,,15.00,,2,Variation,Size=40,SIT-ZIS-WH-40
,,,,,15.00,,3,Variation,Size=38,SIT-ZIS-WH-38
,,,,,15.00,,0,Variation,Size=44,SIT-ZIS-WH-44
,,,,,15.00,,1,Variation,Size=42,SIT-ZIS-WH-42
,,,,,15.00,,3,Variation,Size=45,SIT-ZIS-WH-45
,,,,,15.00,,5,Variation,Size=47,SIT-ZIS-WH-47
,,,,,15.00,,5,Variation,Size=48,SIT-ZIS-WH-48
,,,,,15.00,,0,Variation,Size=46,SIT-ZIS-WH-46
,,,,,15.00,,0,Variation,Size=49,SIT-ZIS-WH-49
,,,,,15.00,,6,Variation,Size=50,SIT-ZIS-WH-50
,,,,,15.00,,0,Variation,Size=43,SIT-ZIS-WH-43
Revise,311900245878,"Sidi SMS Supermoto Soles (Pair) - Red",eBayMotors,USD,,,0,,"Size (multiple)=40-42;45-46;47-48;43-44 | Color=Red",
,,,,,40.00,,1,Variation,"Size (multiple)=40-42 | Color=Red",206313
,,,,,40.00,,1,Variation,"Size (multiple)=45-46 | Color=Red",206315
,,,,,40.00,,3,Variation,"Size (multiple)=47-48 | Color=Red",206319
,,,,,40.00,,2,Variation,"Size (multiple)=43-44 | Color=Red",206314
Revise,362015132247,"Sidi Blade Boot - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 7.5 / EUR 41;US 8.5 / EUR 42;US 10 / EUR 44;US 9.5 / EUR 43;US 11.5 / EUR 46;US 11 / EUR 45;US 12.5 / EUR 47;US 14 / EUR 49;US 15 / EUR 50;US 13 / EUR 48",
,,,,,150.00,,6,Variation,"Size=US 15 / EUR 50 | Color=Black",SIT-BLA-BKBK-50
,,,,,150.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",SIT-BLA-BKBK-48
,,,,,150.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SIT-BLA-BKBK-42
,,,,,150.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black",SIT-BLA-BKBK-44
,,,,,150.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SIT-BLA-BKBK-43
,,,,,150.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SIT-BLA-BKBK-46
,,,,,150.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black",SIT-BLA-BKBK-45
,,,,,150.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SIT-BLA-BKBK-47
,,,,,150.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SIT-BLA-BKBK-41
,,,,,150.00,,6,Variation,"Size=US 14 / EUR 49 | Color=Black",SIT-BLA-BKBK-49
Revise,311900245887,"Sidi Discovery Rain Boots - Black",eBayMotors,USD,,,0,,"Size=US 10 / EUR 44;US 7.5 / EUR 41;US 7 / EUR 40;US 11 / EUR 45;US 8.5 / EUR 42;US 11.5 / EUR 46;US 13 / EUR 48;US 9.5 / EUR 43;US 12.5 / EUR 47 | Color=Black",
,,,,,295.00,,0,Variation,"Size=US 10 / EUR 44 | Color=Black",SID-DIS-BKBK-44
,,,,,295.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SID-DIS-BKBK-41
,,,,,295.00,,5,Variation,"Size=US 7 / EUR 40 | Color=Black",SID-DIS-BKBK-40
,,,,,295.00,,0,Variation,"Size=US 11 / EUR 45 | Color=Black",SID-DIS-BKBK-45
,,,,,295.00,,0,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SID-DIS-BKBK-42
,,,,,295.00,,0,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SID-DIS-BKBK-46
,,,,,295.00,,0,Variation,"Size=US 13 / EUR 48 | Color=Black",SID-DIS-BKBK-48
,,,,,295.00,,0,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SID-DIS-BKBK-43
,,,,,295.00,,1,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SID-DIS-BKBK-47
Revise,311900245888,"Sidi X-Treme Boots - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 9.5 / EUR 43;US 10 / EUR 44;US 7 / EUR 40;US 14 / EUR 49;US 15 / EUR 50;US 7.5 / EUR 41;US 12.5 / EUR 47;US 11 / EUR 45;US 8.5 / EUR 42;US 13 / EUR 48;US 11.5 / EUR 46",
,,,,,345.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",SID-XTR-BKBK-48
,,,,,345.00,,7,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SID-XTR-BKBK-46
,,,,,345.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SID-XTR-BKBK-42
,,,,,345.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SID-XTR-BKBK-43
,,,,,345.00,,7,Variation,"Size=US 10 / EUR 44 | Color=Black",SID-XTR-BKBK-44
,,,,,345.00,,6,Variation,"Size=US 7 / EUR 40 | Color=Black",SID-XTR-BKBK-40
,,,,,345.00,,6,Variation,"Size=US 14 / EUR 49 | Color=Black",SID-XTR-BKBK-49
,,,,,345.00,,0,Variation,"Size=US 15 / EUR 50 | Color=Black",SID-XTR-BKBK-50
,,,,,345.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SID-XTR-BKBK-41
,,,,,345.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SID-XTR-BKBK-47
,,,,,345.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black",SID-XTR-BKBK-45
Revise,362015132255,"Sidi ST Air Boots - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 7.5 / EUR 41;US 8.5 / EUR 42;US 9.5 / EUR 43;US 10 / EUR 44;US 11 / EUR 45;US 11.5 / EUR 46;US 12.5 / EUR 47;US 13 / EUR 48",
,,,,,395.00,,0,Variation,"Size=US 13 / EUR 48 | Color=Black",SIS-STA-BKBK-48
,,,,,395.00,,3,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SIS-STA-BKBK-41
,,,,,395.00,,0,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SIS-STA-BKBK-42
,,,,,395.00,,4,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SIS-STA-BKBK-43
,,,,,395.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black",SIS-STA-BKBK-44
,,,,,395.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Black",SIS-STA-BKBK-45
,,,,,395.00,,0,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SIS-STA-BKBK-46
,,,,,395.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SIS-STA-BKBK-47
Revise,142420930608,"Sidi SR Enduro Soles (Pair)",eBayMotors,USD,,,0,,"Size (multiple)=41 - 42;47 - 48;43 - 44;45 - 46",
,,,,,42.00,,0,Variation,"Size (multiple)=41 - 42",SID-ZSE-BK-4142
,,,,,42.00,,0,Variation,"Size (multiple)=47 - 48",SID-ZSE-BK-4748
,,,,,42.00,,6,Variation,"Size (multiple)=43 - 44",SID-ZSE-BK-4344
,,,,,42.00,,6,Variation,"Size (multiple)=45 - 46",SID-ZSE-BK-4546
Revise,142420930612,"Sidi All Road Gore-Tex Boots - Black",eBayMotors,USD,,,0,,"Size=US 5.5 / EUR 38;US 6 / EUR 39;US 7.5 / EUR 41;US 7 / EUR 40;US 8.5 / EUR 42;US 11 / EUR 45;US 9.5 / EUR 43;US 10 / EUR 44;US 11.5 / EUR 46;US 13 / EUR 48;US 12.5 / EUR 47;US 15 / EUR 50;US 14 / EUR 49 | Color=Black",
,,,,,295.00,,0,Variation,"Size=US 12.5 / EUR 47 | Color=Black",SIT-ALG-BKBK-47
,,,,,295.00,,0,Variation,"Size=US 15 / EUR 50 | Color=Black",SIT-ALG-BKBK-50
,,,,,295.00,,0,Variation,"Size=US 14 / EUR 49 | Color=Black",SIT-ALG-BKBK-49
,,,,,295.00,,6,Variation,"Size=US 13 / EUR 48 | Color=Black",SIT-ALG-BKBK-48
,,,,,295.00,,5,Variation,"Size=US 6 / EUR 39 | Color=Black",SIT-ALG-BKBK-39
,,,,,295.00,,6,Variation,"Size=US 7.5 / EUR 41 | Color=Black",SIT-ALG-BKBK-41
,,,,,295.00,,1,Variation,"Size=US 7 / EUR 40 | Color=Black",SIT-ALG-BKBK-40
,,,,,295.00,,0,Variation,"Size=US 8.5 / EUR 42 | Color=Black",SIT-ALG-BKBK-42
,,,,,295.00,,4,Variation,"Size=US 11 / EUR 45 | Color=Black",SIT-ALG-BKBK-45
,,,,,295.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Black",SIT-ALG-BKBK-43
,,,,,295.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Black",SIT-ALG-BKBK-44
,,,,,295.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Black",SIT-ALG-BKBK-46
,,,,,295.00,,5,Variation,"Size=US 5.5 / EUR 38 | Color=Black",SIT-ALG-BKBK-38
Revise,142420930613,"Sidi Crossfire 2 SR Boots - Light Blue / Black",eBayMotors,USD,,,0,,"Size=US 7.5 / EUR 41;US 8.5 / EUR 42;US 10 / EUR 44;US 9.5 / EUR 43;US 11 / EUR 45;US 11.5 / EUR 46;US 12.5 / EUR 47;US 13 / EUR 48 | Color=Light Blue / Black",
,,,,,545.00,,7,Variation,"Size=US 7.5 / EUR 41 | Color=Light Blue / Black",SID-C2S-LBBK-41
,,,,,545.00,,6,Variation,"Size=US 8.5 / EUR 42 | Color=Light Blue / Black",SID-C2S-LBBK-42
,,,,,545.00,,6,Variation,"Size=US 10 / EUR 44 | Color=Light Blue / Black",SID-C2S-LBBK-44
,,,,,545.00,,6,Variation,"Size=US 9.5 / EUR 43 | Color=Light Blue / Black",SID-C2S-LBBK-43
,,,,,545.00,,6,Variation,"Size=US 11 / EUR 45 | Color=Light Blue / Black",SID-C2S-LBBK-45
,,,,,545.00,,6,Variation,"Size=US 11.5 / EUR 46 | Color=Light Blue / Black",SID-C2S-LBBK-46
,,,,,545.00,,6,Variation,"Size=US 12.5 / EUR 47 | Color=Light Blue / Black",SID-C2S-LBBK-47
,,,,,545.00,,0,Variation,"Size=US 13 / EUR 48 | Color=Light Blue / Black",SID-C2S-LBBK-48
Revise,142420930623,"Sidi Crossfire 2 SR Boots - Black",eBayMotors,USD,,,0,,"Color=Black | Size=US 8.5 / EUR 42;US 7 / EUR 40;US 9.5 / EUR 43;US 10 / EUR 44;US 11 / EUR 45;US 7.5 / EUR 41;US 11.5 / EUR 46;US 13 / EUR 48;US 12.5 / EUR 47",
